surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
75,القيامة,Al-Qiyamah,17,"الباحث القرآني﴿لا تُحَرِّكْ﴾
مضارع مجزوم بلا الناهية والفاعل مستتر و ﴿بِهِ﴾
متعلقان بالفعل و ﴿لِسانَكَ﴾
مفعول به والجملة ابتدائية لا محل لها و ﴿لِتَعْجَلَ﴾
مضارع منصوب بأن مضمرة بعد لام التعليل والفاعل مستتر و ﴿بِهِ﴾
متعلقان بالفعل والمصدر المؤول من أن المضمرة والفعل في محل جر باللام والجار والمجرور متعلقان بتحرك. و ﴿إِنَّ﴾
حرف مشبه بالفعل و ﴿عَلَيْنا﴾
متعلقان بمحذوف خبر إن المقدم و ﴿جَمْعَهُ﴾
اسمها المؤخر و ﴿قُرْآنَهُ﴾
معطوف على ما قبله والجملة تعليل للنهي لا محل لها.",Iraab ul Quran,https://tafsir.app/iraab-daas/75/17,2025-06-30 15:16:57
75,القيامة,Al-Qiyamah,18,"الباحث القرآني﴿فَإِذا﴾
الفاء حرف استئناف و ﴿إذا﴾ ظرفية شرطية غير جازمة و ﴿قَرَأْناهُ﴾
ماض وفاعله ومفعوله والجملة في محل جر بالإضافة و ﴿فَاتَّبِعْ﴾
الفاء رابطة وأمر فاعله مستتر و ﴿قُرْآنَهُ﴾
مفعول به والجملة جواب الشرط لا محل لها. و ﴿ثُمَّ﴾ حرف عطف و ﴿إِنَّ عَلَيْنا بَيانَهُ﴾ كإعراب إن علينا جمعه.",Iraab ul Quran,https://tafsir.app/iraab-daas/75/18,2025-06-30 15:16:59
75,القيامة,Al-Qiyamah,19,"الباحث القرآني﴿فَإِذا﴾
الفاء حرف استئناف و ﴿إذا﴾ ظرفية شرطية غير جازمة و ﴿قَرَأْناهُ﴾
ماض وفاعله ومفعوله والجملة في محل جر بالإضافة و ﴿فَاتَّبِعْ﴾
الفاء رابطة وأمر فاعله مستتر و ﴿قُرْآنَهُ﴾
مفعول به والجملة جواب الشرط لا محل لها. و ﴿ثُمَّ﴾ حرف عطف و ﴿إِنَّ عَلَيْنا بَيانَهُ﴾ كإعراب إن علينا جمعه.",Iraab ul Quran,https://tafsir.app/iraab-daas/75/19,2025-06-30 15:17:01
75,القيامة,Al-Qiyamah,20,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿بَلْ﴾ حرف إضراب و ﴿تُحِبُّونَ الْعاجِلَةَ﴾ مضارع وفاعله ومفعوله والجملة مستأنفة لا محل لها و ﴿تَذَرُونَ الْآخِرَةَ﴾ معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/75/20,2025-06-30 15:17:02
75,القيامة,Al-Qiyamah,21,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿بَلْ﴾ حرف إضراب و ﴿تُحِبُّونَ الْعاجِلَةَ﴾ مضارع وفاعله ومفعوله والجملة مستأنفة لا محل لها و ﴿تَذَرُونَ الْآخِرَةَ﴾ معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/75/21,2025-06-30 15:17:04
75,القيامة,Al-Qiyamah,22,الباحث القرآني﴿وُجُوهٌ﴾ مبتدأ و ﴿يَوْمَئِذٍ﴾ ظرف مضاف إلى مثله و ﴿ناضِرَةٌ﴾ خبر والجملة مستأنفة لا محل لها و ﴿إِلى رَبِّها﴾ متعلقان بالخبر الثاني ﴿ناظِرَةٌ﴾ خبر ثان. ﴿وَوُجُوهٌ يَوْمَئِذٍ باسِرَةٌ﴾ معطوف على ما قبله. و ﴿تَظُنُّ﴾ مضارع فاعله مستتر و ﴿أَنْ يُفْعَلَ﴾ مضارع مبنيّ للمجهول منصوب بأن و ﴿بِها﴾ متعلقان بالفعل و ﴿فاقِرَةٌ﴾ نائب فاعل والمصدر المؤول من أن والفعل سد مسد مفعولي تظن والجملة الفعلية صفة وجوه.,Iraab ul Quran,https://tafsir.app/iraab-daas/75/22,2025-06-30 15:17:05
75,القيامة,Al-Qiyamah,23,الباحث القرآني﴿وُجُوهٌ﴾ مبتدأ و ﴿يَوْمَئِذٍ﴾ ظرف مضاف إلى مثله و ﴿ناضِرَةٌ﴾ خبر والجملة مستأنفة لا محل لها و ﴿إِلى رَبِّها﴾ متعلقان بالخبر الثاني ﴿ناظِرَةٌ﴾ خبر ثان. ﴿وَوُجُوهٌ يَوْمَئِذٍ باسِرَةٌ﴾ معطوف على ما قبله. و ﴿تَظُنُّ﴾ مضارع فاعله مستتر و ﴿أَنْ يُفْعَلَ﴾ مضارع مبنيّ للمجهول منصوب بأن و ﴿بِها﴾ متعلقان بالفعل و ﴿فاقِرَةٌ﴾ نائب فاعل والمصدر المؤول من أن والفعل سد مسد مفعولي تظن والجملة الفعلية صفة وجوه.,Iraab ul Quran,https://tafsir.app/iraab-daas/75/23,2025-06-30 15:17:07
75,القيامة,Al-Qiyamah,24,الباحث القرآني﴿وُجُوهٌ﴾ مبتدأ و ﴿يَوْمَئِذٍ﴾ ظرف مضاف إلى مثله و ﴿ناضِرَةٌ﴾ خبر والجملة مستأنفة لا محل لها و ﴿إِلى رَبِّها﴾ متعلقان بالخبر الثاني ﴿ناظِرَةٌ﴾ خبر ثان. ﴿وَوُجُوهٌ يَوْمَئِذٍ باسِرَةٌ﴾ معطوف على ما قبله. و ﴿تَظُنُّ﴾ مضارع فاعله مستتر و ﴿أَنْ يُفْعَلَ﴾ مضارع مبنيّ للمجهول منصوب بأن و ﴿بِها﴾ متعلقان بالفعل و ﴿فاقِرَةٌ﴾ نائب فاعل والمصدر المؤول من أن والفعل سد مسد مفعولي تظن والجملة الفعلية صفة وجوه.,Iraab ul Quran,https://tafsir.app/iraab-daas/75/24,2025-06-30 15:17:08
75,القيامة,Al-Qiyamah,25,الباحث القرآني﴿وُجُوهٌ﴾ مبتدأ و ﴿يَوْمَئِذٍ﴾ ظرف مضاف إلى مثله و ﴿ناضِرَةٌ﴾ خبر والجملة مستأنفة لا محل لها و ﴿إِلى رَبِّها﴾ متعلقان بالخبر الثاني ﴿ناظِرَةٌ﴾ خبر ثان. ﴿وَوُجُوهٌ يَوْمَئِذٍ باسِرَةٌ﴾ معطوف على ما قبله. و ﴿تَظُنُّ﴾ مضارع فاعله مستتر و ﴿أَنْ يُفْعَلَ﴾ مضارع مبنيّ للمجهول منصوب بأن و ﴿بِها﴾ متعلقان بالفعل و ﴿فاقِرَةٌ﴾ نائب فاعل والمصدر المؤول من أن والفعل سد مسد مفعولي تظن والجملة الفعلية صفة وجوه.,Iraab ul Quran,https://tafsir.app/iraab-daas/75/25,2025-06-30 15:17:10
75,القيامة,Al-Qiyamah,26,"الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿بَلَغَتِ﴾ ماض فاعله مستتر و ﴿التَّراقِيَ﴾ مفعول به والجملة في محل جر بالإضافة ﴿وَقِيلَ﴾
ماض مبني للمجهول و ﴿مَنْ﴾
اسم استفهام مبتدأ و ﴿راقٍ﴾
خبر والجملة الاسمية مقول القول وجملة قيل.. معطوفة على ما قبلها. ﴿وَظَنَّ﴾ ماض فاعله مستتر و ﴿أَنَّهُ﴾ أن واسمها و ﴿الْفِراقُ﴾ خبرها والمصدر المؤول سد مسد مفعولي ظن وجملة ظن..
معطوفة على ما قبلها. و ﴿وَالْتَفَّتِ السَّاقُ﴾ ماض وفاعله و ﴿بِالسَّاقِ﴾ متعلقان بالفعل والجملة معطوفة على ما قبلها. و ﴿إِلى رَبِّكَ﴾ خبر مقدم و ﴿يَوْمَئِذٍ﴾ ظرف زمان مضاف إلى مثله و ﴿الْمَساقُ﴾ مبتدأ مؤخر والجملة الاسمية جواب الشرط لا محل لها.",Iraab ul Quran,https://tafsir.app/iraab-daas/75/26,2025-06-30 15:17:12
75,القيامة,Al-Qiyamah,27,"الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿بَلَغَتِ﴾ ماض فاعله مستتر و ﴿التَّراقِيَ﴾ مفعول به والجملة في محل جر بالإضافة ﴿وَقِيلَ﴾
ماض مبني للمجهول و ﴿مَنْ﴾
اسم استفهام مبتدأ و ﴿راقٍ﴾
خبر والجملة الاسمية مقول القول وجملة قيل.. معطوفة على ما قبلها. ﴿وَظَنَّ﴾ ماض فاعله مستتر و ﴿أَنَّهُ﴾ أن واسمها و ﴿الْفِراقُ﴾ خبرها والمصدر المؤول سد مسد مفعولي ظن وجملة ظن..
معطوفة على ما قبلها. و ﴿وَالْتَفَّتِ السَّاقُ﴾ ماض وفاعله و ﴿بِالسَّاقِ﴾ متعلقان بالفعل والجملة معطوفة على ما قبلها. و ﴿إِلى رَبِّكَ﴾ خبر مقدم و ﴿يَوْمَئِذٍ﴾ ظرف زمان مضاف إلى مثله و ﴿الْمَساقُ﴾ مبتدأ مؤخر والجملة الاسمية جواب الشرط لا محل لها.",Iraab ul Quran,https://tafsir.app/iraab-daas/75/27,2025-06-30 15:17:13
75,القيامة,Al-Qiyamah,28,"الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿بَلَغَتِ﴾ ماض فاعله مستتر و ﴿التَّراقِيَ﴾ مفعول به والجملة في محل جر بالإضافة ﴿وَقِيلَ﴾
ماض مبني للمجهول و ﴿مَنْ﴾
اسم استفهام مبتدأ و ﴿راقٍ﴾
خبر والجملة الاسمية مقول القول وجملة قيل.. معطوفة على ما قبلها. ﴿وَظَنَّ﴾ ماض فاعله مستتر و ﴿أَنَّهُ﴾ أن واسمها و ﴿الْفِراقُ﴾ خبرها والمصدر المؤول سد مسد مفعولي ظن وجملة ظن..
معطوفة على ما قبلها. و ﴿وَالْتَفَّتِ السَّاقُ﴾ ماض وفاعله و ﴿بِالسَّاقِ﴾ متعلقان بالفعل والجملة معطوفة على ما قبلها. و ﴿إِلى رَبِّكَ﴾ خبر مقدم و ﴿يَوْمَئِذٍ﴾ ظرف زمان مضاف إلى مثله و ﴿الْمَساقُ﴾ مبتدأ مؤخر والجملة الاسمية جواب الشرط لا محل لها.",Iraab ul Quran,https://tafsir.app/iraab-daas/75/28,2025-06-30 15:17:15
75,القيامة,Al-Qiyamah,29,"الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿بَلَغَتِ﴾ ماض فاعله مستتر و ﴿التَّراقِيَ﴾ مفعول به والجملة في محل جر بالإضافة ﴿وَقِيلَ﴾
ماض مبني للمجهول و ﴿مَنْ﴾
اسم استفهام مبتدأ و ﴿راقٍ﴾
خبر والجملة الاسمية مقول القول وجملة قيل.. معطوفة على ما قبلها. ﴿وَظَنَّ﴾ ماض فاعله مستتر و ﴿أَنَّهُ﴾ أن واسمها و ﴿الْفِراقُ﴾ خبرها والمصدر المؤول سد مسد مفعولي ظن وجملة ظن..
معطوفة على ما قبلها. و ﴿وَالْتَفَّتِ السَّاقُ﴾ ماض وفاعله و ﴿بِالسَّاقِ﴾ متعلقان بالفعل والجملة معطوفة على ما قبلها. و ﴿إِلى رَبِّكَ﴾ خبر مقدم و ﴿يَوْمَئِذٍ﴾ ظرف زمان مضاف إلى مثله و ﴿الْمَساقُ﴾ مبتدأ مؤخر والجملة الاسمية جواب الشرط لا محل لها.",Iraab ul Quran,https://tafsir.app/iraab-daas/75/29,2025-06-30 15:17:16
75,القيامة,Al-Qiyamah,30,"الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿بَلَغَتِ﴾ ماض فاعله مستتر و ﴿التَّراقِيَ﴾ مفعول به والجملة في محل جر بالإضافة ﴿وَقِيلَ﴾
ماض مبني للمجهول و ﴿مَنْ﴾
اسم استفهام مبتدأ و ﴿راقٍ﴾
خبر والجملة الاسمية مقول القول وجملة قيل.. معطوفة على ما قبلها. ﴿وَظَنَّ﴾ ماض فاعله مستتر و ﴿أَنَّهُ﴾ أن واسمها و ﴿الْفِراقُ﴾ خبرها والمصدر المؤول سد مسد مفعولي ظن وجملة ظن..
معطوفة على ما قبلها. و ﴿وَالْتَفَّتِ السَّاقُ﴾ ماض وفاعله و ﴿بِالسَّاقِ﴾ متعلقان بالفعل والجملة معطوفة على ما قبلها. و ﴿إِلى رَبِّكَ﴾ خبر مقدم و ﴿يَوْمَئِذٍ﴾ ظرف زمان مضاف إلى مثله و ﴿الْمَساقُ﴾ مبتدأ مؤخر والجملة الاسمية جواب الشرط لا محل لها.",Iraab ul Quran,https://tafsir.app/iraab-daas/75/30,2025-06-30 15:17:18
75,القيامة,Al-Qiyamah,31,الباحث القرآني﴿فَلا﴾ الفاء حرف عطف و ﴿لا﴾ نافية و ﴿صَدَّقَ﴾ ماض فاعله مستتر والجملة معطوفة ﴿وَلا صَلَّى﴾ معطوف على فلا صدق. ﴿وَلكِنْ﴾ حرف استدراك و ﴿كَذَّبَ﴾ ماض فاعله مستتر ﴿وَتَوَلَّى﴾ معطوف على كذب. و ﴿ثُمَّ﴾ حرف عطف و ﴿ذَهَبَ﴾ ماض فاعله مستتر و ﴿إِلى أَهْلِهِ﴾ متعلقان بالفعل والجملة معطوفة على ما قبلها و ﴿يَتَمَطَّى﴾ مضارع فاعله مستتر والجملة حال. و ﴿أَوْلى﴾ مبتدأ و ﴿لَكَ﴾ متعلقان بمحذوف خبر المبتدأ و ﴿فَأَوْلى﴾ الفاء حرف عطف و ﴿أَوْلى﴾ معطوف على ما قبله والجملة مستأنفة و ﴿ثُمَّ أَوْلى لَكَ فَأَوْلى﴾ معطوفة عليها.,Iraab ul Quran,https://tafsir.app/iraab-daas/75/31,2025-06-30 15:17:19
