surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
80,عبس,Abasa,11,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِنَّها﴾ إن واسمها و ﴿تَذْكِرَةٌ﴾ خبرها والجملة مستأنفة ﴿فَمَنْ﴾ الفاء حرف استئناف و ﴿من﴾ اسم شرط جازم مبتدأ و ﴿شاءَ﴾ ماض في محل جزم فعل الشرط والفاعل مستتر و ﴿ذَكَرَهُ﴾ ماض في محل جزم جواب الشرط والهاء مفعول به والفاعل مستتر والجملة جواب الشرط لا محل لها وجملتا الشرط والجواب خبر المبتدأ من وجملة من.. مستأنفة ﴿فِي صُحُفٍ﴾ صفة تذكرة و ﴿مُكَرَّمَةٍ﴾ صفة صحف و ﴿مَرْفُوعَةٍ مُطَهَّرَةٍ﴾ صفتان لصحف و ﴿بِأَيْدِي﴾ صفة صحف أيضا و ﴿سَفَرَةٍ﴾ مضاف إليه و ﴿كِرامٍ بَرَرَةٍ﴾ صفتان لموصوف محذوف تقديره ملائكة.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/11,2025-06-30 15:22:17
80,عبس,Abasa,12,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِنَّها﴾ إن واسمها و ﴿تَذْكِرَةٌ﴾ خبرها والجملة مستأنفة ﴿فَمَنْ﴾ الفاء حرف استئناف و ﴿من﴾ اسم شرط جازم مبتدأ و ﴿شاءَ﴾ ماض في محل جزم فعل الشرط والفاعل مستتر و ﴿ذَكَرَهُ﴾ ماض في محل جزم جواب الشرط والهاء مفعول به والفاعل مستتر والجملة جواب الشرط لا محل لها وجملتا الشرط والجواب خبر المبتدأ من وجملة من.. مستأنفة ﴿فِي صُحُفٍ﴾ صفة تذكرة و ﴿مُكَرَّمَةٍ﴾ صفة صحف و ﴿مَرْفُوعَةٍ مُطَهَّرَةٍ﴾ صفتان لصحف و ﴿بِأَيْدِي﴾ صفة صحف أيضا و ﴿سَفَرَةٍ﴾ مضاف إليه و ﴿كِرامٍ بَرَرَةٍ﴾ صفتان لموصوف محذوف تقديره ملائكة.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/12,2025-06-30 15:22:19
80,عبس,Abasa,13,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِنَّها﴾ إن واسمها و ﴿تَذْكِرَةٌ﴾ خبرها والجملة مستأنفة ﴿فَمَنْ﴾ الفاء حرف استئناف و ﴿من﴾ اسم شرط جازم مبتدأ و ﴿شاءَ﴾ ماض في محل جزم فعل الشرط والفاعل مستتر و ﴿ذَكَرَهُ﴾ ماض في محل جزم جواب الشرط والهاء مفعول به والفاعل مستتر والجملة جواب الشرط لا محل لها وجملتا الشرط والجواب خبر المبتدأ من وجملة من.. مستأنفة ﴿فِي صُحُفٍ﴾ صفة تذكرة و ﴿مُكَرَّمَةٍ﴾ صفة صحف و ﴿مَرْفُوعَةٍ مُطَهَّرَةٍ﴾ صفتان لصحف و ﴿بِأَيْدِي﴾ صفة صحف أيضا و ﴿سَفَرَةٍ﴾ مضاف إليه و ﴿كِرامٍ بَرَرَةٍ﴾ صفتان لموصوف محذوف تقديره ملائكة.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/13,2025-06-30 15:22:20
80,عبس,Abasa,14,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِنَّها﴾ إن واسمها و ﴿تَذْكِرَةٌ﴾ خبرها والجملة مستأنفة ﴿فَمَنْ﴾ الفاء حرف استئناف و ﴿من﴾ اسم شرط جازم مبتدأ و ﴿شاءَ﴾ ماض في محل جزم فعل الشرط والفاعل مستتر و ﴿ذَكَرَهُ﴾ ماض في محل جزم جواب الشرط والهاء مفعول به والفاعل مستتر والجملة جواب الشرط لا محل لها وجملتا الشرط والجواب خبر المبتدأ من وجملة من.. مستأنفة ﴿فِي صُحُفٍ﴾ صفة تذكرة و ﴿مُكَرَّمَةٍ﴾ صفة صحف و ﴿مَرْفُوعَةٍ مُطَهَّرَةٍ﴾ صفتان لصحف و ﴿بِأَيْدِي﴾ صفة صحف أيضا و ﴿سَفَرَةٍ﴾ مضاف إليه و ﴿كِرامٍ بَرَرَةٍ﴾ صفتان لموصوف محذوف تقديره ملائكة.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/14,2025-06-30 15:22:22
80,عبس,Abasa,15,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِنَّها﴾ إن واسمها و ﴿تَذْكِرَةٌ﴾ خبرها والجملة مستأنفة ﴿فَمَنْ﴾ الفاء حرف استئناف و ﴿من﴾ اسم شرط جازم مبتدأ و ﴿شاءَ﴾ ماض في محل جزم فعل الشرط والفاعل مستتر و ﴿ذَكَرَهُ﴾ ماض في محل جزم جواب الشرط والهاء مفعول به والفاعل مستتر والجملة جواب الشرط لا محل لها وجملتا الشرط والجواب خبر المبتدأ من وجملة من.. مستأنفة ﴿فِي صُحُفٍ﴾ صفة تذكرة و ﴿مُكَرَّمَةٍ﴾ صفة صحف و ﴿مَرْفُوعَةٍ مُطَهَّرَةٍ﴾ صفتان لصحف و ﴿بِأَيْدِي﴾ صفة صحف أيضا و ﴿سَفَرَةٍ﴾ مضاف إليه و ﴿كِرامٍ بَرَرَةٍ﴾ صفتان لموصوف محذوف تقديره ملائكة.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/15,2025-06-30 15:22:23
80,عبس,Abasa,16,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿إِنَّها﴾ إن واسمها و ﴿تَذْكِرَةٌ﴾ خبرها والجملة مستأنفة ﴿فَمَنْ﴾ الفاء حرف استئناف و ﴿من﴾ اسم شرط جازم مبتدأ و ﴿شاءَ﴾ ماض في محل جزم فعل الشرط والفاعل مستتر و ﴿ذَكَرَهُ﴾ ماض في محل جزم جواب الشرط والهاء مفعول به والفاعل مستتر والجملة جواب الشرط لا محل لها وجملتا الشرط والجواب خبر المبتدأ من وجملة من.. مستأنفة ﴿فِي صُحُفٍ﴾ صفة تذكرة و ﴿مُكَرَّمَةٍ﴾ صفة صحف و ﴿مَرْفُوعَةٍ مُطَهَّرَةٍ﴾ صفتان لصحف و ﴿بِأَيْدِي﴾ صفة صحف أيضا و ﴿سَفَرَةٍ﴾ مضاف إليه و ﴿كِرامٍ بَرَرَةٍ﴾ صفتان لموصوف محذوف تقديره ملائكة.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/16,2025-06-30 15:22:25
80,عبس,Abasa,17,الباحث القرآني﴿قُتِلَ﴾ ماض مبني للمجهول و ﴿الْإِنْسانُ﴾ نائب فاعل والجملة مستأنفة لا محل لها و ﴿ما﴾ نكرة تامة مبتدأ ﴿أَكْفَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر المبتدأ والجملة الاسمية مستأنفة و ﴿مِنْ أَيِّ﴾ متعلقان بالفعل بعدهما و ﴿شَيْءٍ﴾ مضاف إليه و ﴿خَلَقَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة مستأنفة و ﴿مِنْ نُطْفَةٍ﴾ متعلقان بما بعدهما ﴿خَلَقَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة بدل من سابقتها و ﴿فَقَدَّرَهُ﴾ معطوف على خلقه بالفاء. ﴿ثُمَّ﴾ حرف عطف ﴿السَّبِيلَ﴾ مفعول به لفعل محذوف يفسره المذكور بعده ﴿يَسَّرَهُ﴾ مضارع ومفعوله والفاعل مستتر والجملة معطوفة على ما قبلها. ﴿ثُمَّ أَماتَهُ فَأَقْبَرَهُ﴾ معطوفة على ما قبلها ﴿ثُمَّ﴾ حرف عطف و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿شاءَ﴾ ماض فاعله مستتر والجملة في محل جر بالإضافة و ﴿أَنْشَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة جواب الشرط لا محل لها. و ﴿كَلَّا﴾ حرف ردع وزجر ﴿لَمَّا يَقْضِ﴾ مضارع مجزوم بلما وعلامة جزمه حذف حرف العلة من آخره والفاعل مستتر و ﴿ما﴾ مفعول به و ﴿أَمَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة صلة ما وجملة كلا.. مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/17,2025-06-30 15:22:27
80,عبس,Abasa,18,الباحث القرآني﴿قُتِلَ﴾ ماض مبني للمجهول و ﴿الْإِنْسانُ﴾ نائب فاعل والجملة مستأنفة لا محل لها و ﴿ما﴾ نكرة تامة مبتدأ ﴿أَكْفَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر المبتدأ والجملة الاسمية مستأنفة و ﴿مِنْ أَيِّ﴾ متعلقان بالفعل بعدهما و ﴿شَيْءٍ﴾ مضاف إليه و ﴿خَلَقَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة مستأنفة و ﴿مِنْ نُطْفَةٍ﴾ متعلقان بما بعدهما ﴿خَلَقَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة بدل من سابقتها و ﴿فَقَدَّرَهُ﴾ معطوف على خلقه بالفاء. ﴿ثُمَّ﴾ حرف عطف ﴿السَّبِيلَ﴾ مفعول به لفعل محذوف يفسره المذكور بعده ﴿يَسَّرَهُ﴾ مضارع ومفعوله والفاعل مستتر والجملة معطوفة على ما قبلها. ﴿ثُمَّ أَماتَهُ فَأَقْبَرَهُ﴾ معطوفة على ما قبلها ﴿ثُمَّ﴾ حرف عطف و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿شاءَ﴾ ماض فاعله مستتر والجملة في محل جر بالإضافة و ﴿أَنْشَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة جواب الشرط لا محل لها. و ﴿كَلَّا﴾ حرف ردع وزجر ﴿لَمَّا يَقْضِ﴾ مضارع مجزوم بلما وعلامة جزمه حذف حرف العلة من آخره والفاعل مستتر و ﴿ما﴾ مفعول به و ﴿أَمَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة صلة ما وجملة كلا.. مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/18,2025-06-30 15:22:28
80,عبس,Abasa,19,الباحث القرآني﴿قُتِلَ﴾ ماض مبني للمجهول و ﴿الْإِنْسانُ﴾ نائب فاعل والجملة مستأنفة لا محل لها و ﴿ما﴾ نكرة تامة مبتدأ ﴿أَكْفَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر المبتدأ والجملة الاسمية مستأنفة و ﴿مِنْ أَيِّ﴾ متعلقان بالفعل بعدهما و ﴿شَيْءٍ﴾ مضاف إليه و ﴿خَلَقَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة مستأنفة و ﴿مِنْ نُطْفَةٍ﴾ متعلقان بما بعدهما ﴿خَلَقَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة بدل من سابقتها و ﴿فَقَدَّرَهُ﴾ معطوف على خلقه بالفاء. ﴿ثُمَّ﴾ حرف عطف ﴿السَّبِيلَ﴾ مفعول به لفعل محذوف يفسره المذكور بعده ﴿يَسَّرَهُ﴾ مضارع ومفعوله والفاعل مستتر والجملة معطوفة على ما قبلها. ﴿ثُمَّ أَماتَهُ فَأَقْبَرَهُ﴾ معطوفة على ما قبلها ﴿ثُمَّ﴾ حرف عطف و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿شاءَ﴾ ماض فاعله مستتر والجملة في محل جر بالإضافة و ﴿أَنْشَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة جواب الشرط لا محل لها. و ﴿كَلَّا﴾ حرف ردع وزجر ﴿لَمَّا يَقْضِ﴾ مضارع مجزوم بلما وعلامة جزمه حذف حرف العلة من آخره والفاعل مستتر و ﴿ما﴾ مفعول به و ﴿أَمَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة صلة ما وجملة كلا.. مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/19,2025-06-30 15:22:30
80,عبس,Abasa,20,الباحث القرآني﴿قُتِلَ﴾ ماض مبني للمجهول و ﴿الْإِنْسانُ﴾ نائب فاعل والجملة مستأنفة لا محل لها و ﴿ما﴾ نكرة تامة مبتدأ ﴿أَكْفَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة الفعلية خبر المبتدأ والجملة الاسمية مستأنفة و ﴿مِنْ أَيِّ﴾ متعلقان بالفعل بعدهما و ﴿شَيْءٍ﴾ مضاف إليه و ﴿خَلَقَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة مستأنفة و ﴿مِنْ نُطْفَةٍ﴾ متعلقان بما بعدهما ﴿خَلَقَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة بدل من سابقتها و ﴿فَقَدَّرَهُ﴾ معطوف على خلقه بالفاء. ﴿ثُمَّ﴾ حرف عطف ﴿السَّبِيلَ﴾ مفعول به لفعل محذوف يفسره المذكور بعده ﴿يَسَّرَهُ﴾ مضارع ومفعوله والفاعل مستتر والجملة معطوفة على ما قبلها. ﴿ثُمَّ أَماتَهُ فَأَقْبَرَهُ﴾ معطوفة على ما قبلها ﴿ثُمَّ﴾ حرف عطف و ﴿إِذا﴾ ظرفية شرطية غير جازمة و ﴿شاءَ﴾ ماض فاعله مستتر والجملة في محل جر بالإضافة و ﴿أَنْشَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة جواب الشرط لا محل لها. و ﴿كَلَّا﴾ حرف ردع وزجر ﴿لَمَّا يَقْضِ﴾ مضارع مجزوم بلما وعلامة جزمه حذف حرف العلة من آخره والفاعل مستتر و ﴿ما﴾ مفعول به و ﴿أَمَرَهُ﴾ ماض ومفعوله والفاعل مستتر والجملة صلة ما وجملة كلا.. مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/80/20,2025-06-30 15:22:32
