surah_number,surah_name_arabic,surah_name_english,ayah_number,tafsir_text,tafsir_author,url,extraction_timestamp
83,المطففين,Al-Mutaffifin,14,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر و ﴿بَلْ﴾ حرف انتقال وإضراب ﴿رانَ﴾ ماض مبني على الفتح و ﴿عَلى قُلُوبِهِمْ﴾ متعلقان بالفعل و ﴿ما﴾ فاعل ران والجملة مستأنفة لا محل لها ﴿كانُوا﴾ ماض ناقص والواو اسمه ﴿يَكْسِبُونَ﴾ مضارع مرفوع والواو فاعله والجملة خبر كان وجملة كانوا.. صلة ما.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/14,2025-06-30 15:24:47
83,المطففين,Al-Mutaffifin,15,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر ﴿إِنَّهُمْ﴾ إن واسمها و ﴿عَنْ رَبِّهِمْ﴾ متعلقان بالخبر ﴿يَوْمَئِذٍ﴾ ظرف زمان مضاف إلى مثله والجملة مستأنفة لا محل لها ﴿لَمَحْجُوبُونَ﴾ خبر واللام المزحلقة.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/15,2025-06-30 15:24:49
83,المطففين,Al-Mutaffifin,16,الباحث القرآني﴿ثُمَّ﴾ حرف عطف ﴿إِنَّهُمْ﴾ إن واسمها واللام المزحلقة و ﴿صالوا﴾ خبر إن المرفوع بالواو وحذفت النون للإضافة و ﴿الْجَحِيمِ﴾ مضاف إليه والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/16,2025-06-30 15:24:51
83,المطففين,Al-Mutaffifin,17,الباحث القرآني﴿ثُمَّ﴾ حرف عطف ﴿يُقالُ﴾ مضارع مبني للمجهول ونائب الفاعل مستتر والجملة معطوفة على ما قبلها و ﴿هذَا الَّذِي﴾ مبتدأ وخبره ﴿كُنْتُمْ﴾ كان واسمها و ﴿بِهِ﴾ متعلقان بما بعدهما والجملة صلة و ﴿تُكَذِّبُونَ﴾ مضارع مرفوع وفاعله والجملة خبر كنتم.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/17,2025-06-30 15:24:52
83,المطففين,Al-Mutaffifin,18,الباحث القرآني﴿كَلَّا﴾ حرف ردع وزجر ﴿إِنَّ كِتابَ﴾ إن واسمها المضاف إلى ﴿الْأَبْرارِ﴾ مضاف إليه ﴿لَفِي﴾ اللام المزحلقة و ﴿في عِلِّيِّينَ﴾ خبر إن والجملة مستأنفة.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/18,2025-06-30 15:24:54
83,المطففين,Al-Mutaffifin,19,الباحث القرآنيكإعراب الآية رقم- 8-.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/19,2025-06-30 15:24:55
83,المطففين,Al-Mutaffifin,20,الباحث القرآنيكإعراب الآية رقم- 9- ومرقوم صفة لكتاب.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/20,2025-06-30 15:24:57
83,المطففين,Al-Mutaffifin,21,الباحث القرآني﴿يَشْهَدُهُ﴾ مضارع ومفعوله و ﴿الْمُقَرَّبُونَ﴾ فاعل والجملة صفة ثانية لكتاب.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/21,2025-06-30 15:24:59
83,المطففين,Al-Mutaffifin,22,الباحث القرآني﴿إِنَّ الْأَبْرارَ﴾ إن واسمها ﴿لَفِي﴾ اللام المزحلقة و ﴿في نَعِيمٍ﴾ خبر إن والجملة مستأنفة.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/22,2025-06-30 15:25:00
83,المطففين,Al-Mutaffifin,23,الباحث القرآني﴿عَلَى الْأَرائِكِ﴾ الجار والمجرور متعلقان بما بعدهما و ﴿يَنْظُرُونَ﴾ مضارع وفاعله والجملة حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/23,2025-06-30 15:25:02
83,المطففين,Al-Mutaffifin,24,الباحث القرآني﴿تَعْرِفُ﴾ مضارع فاعله مستتر و ﴿فِي وُجُوهِهِمْ﴾ متعلقان بالفعل و ﴿نَضْرَةَ﴾ مفعول به مضاف إلى ﴿النَّعِيمِ﴾ والجملة مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/24,2025-06-30 15:25:03
83,المطففين,Al-Mutaffifin,25,الباحث القرآني﴿يُسْقَوْنَ﴾ مضارع مبني للمجهول والواو نائب فاعل و ﴿مِنْ رَحِيقٍ﴾ متعلقان بالفعل و ﴿مَخْتُومٍ﴾ صفة والجملة مستأنفة.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/25,2025-06-30 15:25:05
83,المطففين,Al-Mutaffifin,26,الباحث القرآني﴿خِتامُهُ مِسْكٌ﴾ مبتدأ وخبره والجملة صفة ثانية لرحيق، ﴿وَفِي﴾ الواو حرف استئناف و ﴿فِي ذلِكَ﴾ متعلقان بما بعدهما ﴿فَلْيَتَنافَسِ﴾ الفاء حرف عطف ومضارع مجزوم بلام الأمر و ﴿الْمُتَنافِسُونَ﴾ فاعل والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/26,2025-06-30 15:25:06
83,المطففين,Al-Mutaffifin,27,الباحث القرآني﴿وَمِزاجُهُ﴾ الواو حرف عطف ومبتدأ و ﴿مِنْ تَسْنِيمٍ﴾ خبره والجملة معطوفة على ما قبلها.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/27,2025-06-30 15:25:08
83,المطففين,Al-Mutaffifin,28,الباحث القرآني﴿عَيْناً﴾ مفعول به لفعل محذوف تقديره أمدح ﴿يَشْرَبُ﴾ مضارع مرفوع و ﴿بِهَا﴾ متعلقان بالفعل و ﴿الْمُقَرَّبُونَ﴾ فاعل مؤخر والجملة صفة عينا.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/28,2025-06-30 15:25:09
83,المطففين,Al-Mutaffifin,29,الباحث القرآني﴿إِنَّ الَّذِينَ﴾ إن واسمها و ﴿أَجْرَمُوا﴾ ماض وفاعله والجملة صلة الذين ﴿كانُوا﴾ كان واسمها والجملة خبر إن وجملة إن الذين.. مستأنفة و ﴿مِنَ الَّذِينَ﴾ متعلقان بيضحكون و ﴿آمَنُوا﴾ ماض وفاعله والجملة صلة الذين و ﴿يَضْحَكُونَ﴾ مضارع وفاعله والجملة خبر كانوا.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/29,2025-06-30 15:25:11
83,المطففين,Al-Mutaffifin,30,"الباحث القرآني﴿وَإِذا﴾
الواو حرف عطف ﴿إِذا﴾
ظرفية شرطية غير جازمة ﴿مَرُّوا﴾
ماض وفاعله و ﴿بِهِمْ﴾
متعلقان بالفعل والجملة في محل جر بالإضافة. ﴿يَتَغامَزُونَ﴾
مضارع مرفوع والواو فاعله والجملة جواب الشرط لا محل لها.",Iraab ul Quran,https://tafsir.app/iraab-daas/83/30,2025-06-30 15:25:12
83,المطففين,Al-Mutaffifin,31,الباحث القرآني﴿وَإِذَا﴾ الواو حرف عطف ﴿إِذَا﴾ ظرفية شرطية غير جازمة ﴿انْقَلَبُوا﴾ ماض وفاعله و ﴿إِلى أَهْلِهِمُ﴾ متعلقان بما قبلهما والجملة في محل جر بالإضافة و ﴿انْقَلَبُوا﴾ ماض وفاعله والجملة جواب الشرط لا محل لها و ﴿فَكِهِينَ﴾ حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/31,2025-06-30 15:25:14
83,المطففين,Al-Mutaffifin,32,الباحث القرآني﴿وَإِذا﴾ الواو حرف عطف ﴿إِذا﴾ ظرفية شرطية غير جازمة ﴿رَأَوْهُمْ﴾ ماض وفاعله ومفعوله والجملة في محل جر بالإضافة و ﴿قالُوا﴾ ماض وفاعله والجملة جواب الشرط لا محل لها ﴿إِنَّ هؤُلاءِ لَضالُّونَ﴾ إن واسمها واللام المزحلقة و ﴿لَضالُّونَ﴾ خبر إن والجملة مقول القول.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/32,2025-06-30 15:25:16
83,المطففين,Al-Mutaffifin,33,الباحث القرآني﴿وَما﴾ الواو حالية ﴿ما﴾ نافية ﴿أُرْسِلُوا﴾ ماض مبني للمجهول والواو نائب فاعل و ﴿عَلَيْهِمْ﴾ متعلقان بالفعل و ﴿حافِظِينَ﴾ حال والجملة حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/33,2025-06-30 15:25:17
83,المطففين,Al-Mutaffifin,34,الباحث القرآني﴿فَالْيَوْمَ﴾ الفاء حرف استئناف و ﴿اليوم﴾ ظرف زمان و ﴿الَّذِينَ﴾ مبتدأ ﴿آمَنُوا﴾ ماض وفاعله والجملة صلة و ﴿مِنَ الْكُفَّارِ﴾ متعلقان بما بعدهما ﴿يَضْحَكُونَ﴾ مضارع مرفوع والواو فاعله والجملة الفعلية خبر المبتدأ والجملة الاسمية مستأنفة لا محل لها.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/34,2025-06-30 15:25:19
83,المطففين,Al-Mutaffifin,35,الباحث القرآني﴿عَلَى الْأَرائِكِ﴾ الجار والمجرور متعلقان بما بعدهما ﴿يَنْظُرُونَ﴾ الجملة حال.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/35,2025-06-30 15:25:20
83,المطففين,Al-Mutaffifin,36,الباحث القرآني﴿هَلْ﴾ حرف استفهام ﴿ثُوِّبَ﴾ ماض مبني للمجهول و ﴿الْكُفَّارُ﴾ نائب فاعل والجملة مقول قول محذوف و ﴿ما﴾ مفعول به ﴿كانُوا﴾ كان واسمها ﴿يَفْعَلُونَ﴾ مضارع مرفوع والواو فاعله والجملة خبر كانوا وجملة كانوا صلة ما.,Iraab ul Quran,https://tafsir.app/iraab-daas/83/36,2025-06-30 15:25:22
